Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027313.1,37106809,Exon,-34.68,8.5E-07,106569500,LOC106569500,neurabin-1-like
NW_012350848.1,5575,Exon,29.69,8.5E-07,106593737,inactive serine protease PAMR1-like,inactive serine protease PAMR1-like
NC_027306.1,28292999,Intron,-25.0,8.5E-07,106609074,sepsecs,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
NC_027303.1,60795103,Intron,-31.27,8.5E-07,106603661,cssa04h11orf63,junctional cadherin complex regulator
NC_027319.1,59436541,P5K,-33.08,8.5E-07,106581166,LOC106581166,serine/threonine-protein kinase TAO1
NC_027317.1,46367670,Intron,43.86,8.5E-07,106577535,rasgrp2,RAS guanyl releasing protein 2
NC_027308.1,128087708,Intron,-27.16,8.6E-07,106613191,LOC106613191,roundabout homolog 2-like
NC_027322.1,49471564,P5K,25.51,8.6E-07,100286513,3-hydroxyacyl-CoA dehydratase 3,3-hydroxyacyl-CoA dehydratase 3
NW_012347465.1,9987,Intron,31.65,8.6E-07,106591967,"glutamate receptor ionotropic, delta-2-like","glutamate receptor ionotropic, delta-2-like"
NC_027310.1,3427482,Intron,29.38,8.6E-07,106561885,kif6,kinesin family member 6
NC_027324.1,12353717,Intron,-27.78,8.6E-07,106586176,LOC106586176,protein TANC1-like
NC_027311.1,38635075,Intron,32.31,8.6E-07,106565275,LOC106565275,TOX high mobility group box family member 2-like
NC_027319.1,55459586,Flanks,27.53,8.6E-07,106580995,LOC106580995,T-box transcription factor TBX2b-like
NC_027317.1,18770192,Flanks,-32.83,8.6E-07,106577017,sh3pxd2a,SH3 and PX domains 2A
NC_027312.1,57537574,Intron,30.7,8.7E-07,106567547,LOC106567547,kin of IRRE-like protein 3
NC_027318.1,49593210,Intron,30.01,8.7E-07,106579341,LOC106579341,SRC kinase signaling inhibitor 1-like
NC_027320.1,14611423,Intron,-28.01,8.7E-07,106581811,tanc1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
NC_027301.1,38095388,Intron,-36.25,8.7E-07,106584872,LOC106584872,EGF-containing fibulin-like extracellular matrix protein 1
NC_027315.1,1174297,Intron,31.63,8.7E-07,106573025,LOC106573025,CD82 antigen-like
NC_027311.1,53369946,P5K,30.89,8.7E-07,106565437,LOC106565437,cyclin-dependent kinase 2-like
NC_027301.1,17834427,Intron,32.2,8.7E-07,106579405,LOC106579405,cyclin-dependent kinase 14
NC_027305.1,33945958,Intron,-34.35,8.7E-07,106607118,LOC106607118,probable ATP-dependent RNA helicase DDX17
NC_027312.1,21118064,Intron,36.9,8.8E-07,106566720,LOC106566720,rho-related GTP-binding protein Rho6-like
NC_027312.1,21118093,Intron,36.9,8.8E-07,106566720,LOC106566720,rho-related GTP-binding protein Rho6-like
NC_027300.1,144263086,Intron,30.2,8.8E-07,106569798,LOC106569798,netrin-G2-like
NC_027317.1,63110737,Exon,-39.21,8.8E-07,106577970,LOC106577970,zinc finger protein 536-like
NC_027318.1,57389628,Intron,33.28,8.8E-07,106579130,LOC106579130,"myosin light chain kinase, smooth muscle-like"
NC_027305.1,11036779,Intron,26.53,8.8E-07,106606471,LOC106606471,ras-related protein Rab-26-like
NC_027310.1,89107829,Flanks,-25.0,8.8E-07,100286502,synaptojanin 1,synaptojanin 1
NC_027302.1,83665557,P5K,28.42,8.8E-07,106601851,LOC106601851,cytochrome P450 2K1-like
NC_027302.1,11427073,Exon,-32.41,8.8E-07,106598847,LOC106598847,protein FAM78B-like
NC_027300.1,52295460,Intron,33.33,8.8E-07,106605097,LOC106605097,tetratricopeptide repeat protein 7A-like
NC_027303.1,50764207,Intron,38.0,8.9E-07,106603521,LOC106603521,ribosomal protein S6 kinase beta-1-like
NC_027308.1,113048594,Intron,32.88,8.9E-07,106612817,LOC106612817,calcium-binding protein 8
NC_027311.1,38268507,Intron,29.48,8.9E-07,106565279,LOC106565279,N-terminal EF-hand calcium-binding protein 1-like
NC_027310.1,85775367,Intron,30.45,9.0E-07,106563819,LOC106563819,relaxin receptor 2-like
NC_027318.1,31388214,P1K,-34.89,9.0E-07,106578665,LOC106578665,protein scribble homolog
NC_027302.1,38886237,Exon,27.08,9.0E-07,106599981,LOC106599981,potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2-like
NC_027314.1,47868439,Flanks,42.04,9.0E-07,106571576,LOC106571576,N-alpha-acetyltransferase 30-like
NC_027308.1,24536991,Intron,27.58,9.0E-07,106610987,LOC106610987,fibroblast growth factor receptor-like 1
NC_027301.1,41007956,P5K,-36.76,9.1E-07,106586193,LOC106586193,dispanin subfamily A member 2b-like
NC_027305.1,18194450,Intron,-28.57,9.1E-07,106606695,LOC106606695,hexosaminidase D-like
NC_027308.1,79389005,Flanks,29.36,9.1E-07,106612139,LOC106612139,forkhead box protein I1-ema-like
NC_027313.1,53842199,Intron,37.7,9.1E-07,106570076,LOC106570076,"RNA-binding motif, single-stranded-interacting protein 3"
NC_027322.1,40287099,Intron,31.74,9.1E-07,106584619,LOC106584619,protein inscuteable homolog
NC_027317.1,53559769,Intron,38.28,9.1E-07,106577640,LOC106577640,uncharacterized LOC106577640
NC_027303.1,31846310,Intron,-27.54,9.2E-07,106602921,LOC106602921,A disintegrin and metalloproteinase with thrombospondin motifs 2-like
NC_027300.1,94634031,Intron,26.21,9.2E-07,106612362,LOC106612362,metalloproteinase inhibitor 2-like
NC_027325.1,33217055,Intron,36.32,9.2E-07,106587666,LOC106587666,fibroblast growth factor 7-like
NC_027325.1,33217066,Intron,36.32,9.2E-07,106587666,LOC106587666,fibroblast growth factor 7-like
NC_027302.1,25576627,Exon,27.78,9.2E-07,106599287,LOC106599287,biliverdin reductase A-like
NC_027302.1,25576658,Exon,27.78,9.2E-07,106599287,LOC106599287,biliverdin reductase A-like
NC_027308.1,117699344,Intron,25.41,9.2E-07,106612970,LOC106612970,CXADR-like membrane protein
NC_027308.1,62808838,P5K,31.56,9.3E-07,106611779,LOC106611779,fibrous sheath CABYR-binding protein-like
NC_027308.1,24598326,Flanks,33.15,9.3E-07,106610987,LOC106610987,fibroblast growth factor receptor-like 1
NC_027308.1,14730823,Intron,29.52,9.3E-07,106610773,LOC106610773,collagen alpha-1(XII) chain-like
NC_027317.1,51791003,Intron,28.3,9.3E-07,106577623,LOC106577623,receptor-type tyrosine-protein phosphatase delta-like
NC_027306.1,22364328,Exon,25.81,9.3E-07,106608923,LOC106608923,collagen alpha-6(IV) chain-like
NC_027309.1,24526287,Exon,38.79,9.4E-07,106613888,LOC106613888,breast cancer anti-estrogen resistance protein 3-like
NW_012347941.1,8254,Exon,25.92,9.4E-07,106592274,LOC106592274,long-chain-fatty-acid--CoA ligase 3-like
NC_027319.1,59770646,Intron,25.69,9.4E-07,106581156,LOC106581156,dixin-A-like
NC_027319.1,59770686,Intron,25.69,9.4E-07,106581156,LOC106581156,dixin-A-like
NC_027302.1,62877460,Intron,42.09,9.4E-07,106601105,LOC106601105,ubiquitin carboxyl-terminal hydrolase 31-like
NC_027325.1,19936834,Intron,25.39,9.5E-07,106587324,LOC106587324,zinc finger homeobox protein 3-like
NC_027311.1,84720641,Flanks,28.12,9.5E-07,106566179,sp7,Sp7 transcription factor
NC_027323.1,21565677,Flanks,-27.79,9.5E-07,106585542,LOC106585542,pre-B-cell leukemia transcription factor 3
NW_012348546.1,2797,Exon,-25.45,9.5E-07,106592616,LOC106592616,serine incorporator 5-like
NC_027316.1,34687004,Exon,-30.95,9.5E-07,106576023,LOC106576023,proline and serine-rich protein 2-like
NC_027306.1,43984271,Flanks,29.29,9.6E-07,100136544,LOC100136544,myogenic factor 6
NC_027314.1,19354730,Intron,-26.92,9.6E-07,106571102,"ryanodine receptor 3-like, transcript variant X3",ryanodine receptor 3-like
NC_027319.1,79293835,Flanks,28.29,9.6E-07,106581499,LOC106581499,P2Y purinoceptor 1-like
NC_027305.1,48511876,P1K,-30.23,9.7E-07,106607637,LOC106607637,enhancer of rudimentary homolog
NC_027324.1,27767310,Flanks,25.52,9.7E-07,106586493,sucla2,succinate-CoA ligase ADP-forming beta subunit
NC_027313.1,24894769,Flanks,25.95,9.7E-07,106569230,LOC106569230,potassium voltage-gated channel subfamily B member 2-like
NC_027312.1,25449061,Flanks,-25.93,9.7E-07,106566872,LOC106566872,protein polyglycylase TTLL10-like
NC_027322.1,31888612,Intron,-35.77,9.7E-07,106584425,ell,elongation factor for RNA polymerase II
NC_027317.1,44457578,Intron,30.37,9.7E-07,106577493,LOC106577493,VPS10 domain-containing receptor SorCS2-like
NC_027304.1,35831858,Intron,30.77,9.7E-07,106604876,LOC106604876,protocadherin gamma-C5-like
NC_027304.1,35831873,Intron,30.77,9.7E-07,106604876,LOC106604876,protocadherin gamma-C5-like
NC_027312.1,38909575,Flanks,31.59,9.7E-07,106567157,LOC106567157,hematopoietic progenitor cell antigen CD34-like
NC_027304.1,35831889,Intron,30.77,9.7E-07,106604876,LOC106604876,protocadherin gamma-C5-like
NC_027313.1,35260946,Intron,31.31,9.7E-07,106569478,LOC106569478,uncharacterized LOC106569478
NC_027308.1,128327450,Intron,34.1,9.7E-07,106613191,LOC106613191,roundabout homolog 2-like
NC_027315.1,71503069,Flanks,28.7,9.7E-07,106574536,LOC106574536,radixin-like
NC_027303.1,56045353,Intron,25.0,9.8E-07,100196226,t120a,Transmembrane protein 120A
NC_027307.1,9494078,Intron,28.28,9.9E-07,106610067,LOC106610067,uncharacterized LOC106610067
NC_027306.1,3841465,Intron,28.03,9.9E-07,106608503,elavl2,ELAV like RNA binding protein 2
NC_027310.1,63135368,Intron,-29.79,9.9E-07,106563163,LOC106563163,transmembrane protein 132C-like
NC_027300.1,118042068,Flanks,-30.85,9.9E-07,106563657,gpat3,glycerol-3-phosphate acyltransferase 3
NC_027300.1,19288258,Intron,-25.0,9.9E-07,100194758,icef1,Interactor protein for cytohesin exchange factors 1
NC_027308.1,88175558,Flanks,-33.77,9.9E-07,106612279,zinc finger protein 239-like,zinc finger protein 239-like
NC_027321.1,59155311,Intron,29.76,9.9E-07,106583788,atp2b2,ATPase plasma membrane Ca2+ transporting 2
NC_027312.1,18968931,Intron,40.37,1.0E-06,106566761,LOC106566761,IQ motif and SEC7 domain-containing protein 1-like
NC_027314.1,42565630,Intron,-32.26,1.0E-06,106571666,LOC106571666,gephyrin
NC_027315.1,35180155,P1K,27.87,1.0E-06,106573633,LOC106573633,junctophilin-3-like
NC_027327.1,23606081,Intron,32.31,1.0E-06,106589744,nrxn1,neurexin 1
NC_027305.1,50965445,Exon,-26.34,1.0E-06,106607661,LOC106607661,grainyhead-like protein 1 homolog
NC_027307.1,3821416,P5K,-26.02,1.0E-06,106609972,LOC106609972,protein PAT1 homolog 1-like
NC_027317.1,19762004,Flanks,-26.96,1.0E-06,106577033,cssa18h10orf90,"chromosome ssa18 open reading frame, human C10orf90"
NW_012350759.1,3213,Exon,-26.09,1.0E-06,106593698,LOC106593698,WAS/WASL-interacting protein family member 1-like
NC_027327.1,37808188,Exon,34.97,1.0E-06,106589979,LOC106589979,BTB/POZ domain-containing protein 3-like
NC_027300.1,71129146,Intron,35.93,1.0E-06,106608485,trmt2b,tRNA methyltransferase 2 homolog B
NC_027312.1,59519807,Intron,33.6,1.0E-06,106567561,LOC106567561,rab effector Noc2-like
NC_027300.1,61409103,Intron,38.93,1.0E-06,100196443,glutathione S-transferase omega 1,glutathione S-transferase omega 1
NC_027314.1,42124190,Intron,34.51,1.0E-06,100136382,LOC100136382,thyrotropin receptor
NC_027310.1,60756010,Intron,31.62,1.0E-06,106563133,collagen alpha-1(I) chain-like,collagen alpha-1(I) chain-like
NC_027302.1,22551184,Intron,-30.91,1.0E-06,100380535,Translation initiation factor eIF-2B subunit gamma,Translation initiation factor eIF-2B subunit gamma
NC_027309.1,54217646,Intron,30.55,1.0E-06,106560719,LOC106560719,serine/threonine-protein kinase BRSK2
NC_027318.1,65478553,Intron,26.99,1.0E-06,106579432,LOC106579432,cadherin-23-like
NW_012347372.1,21138,Intron,-26.03,1.0E-06,106591900,LOC106591900,HEPACAM family member 2-like
NC_027314.1,65758235,Intron,-25.49,1.0E-06,106572215,kcnab2,potassium voltage-gated channel subfamily A regulatory beta subunit 2
NC_027319.1,51111629,Exon,27.94,1.0E-06,106580907,LOC106580907,A-kinase anchor protein SPHKAP-like
NC_027319.1,51111612,Exon,27.94,1.0E-06,106580907,LOC106580907,A-kinase anchor protein SPHKAP-like
NC_027312.1,33207686,Exon,25.66,1.0E-06,106567007,LOC106567007,lens fiber major intrinsic protein-like
NC_027313.1,8652166,Intron,33.04,1.0E-06,106568715,LOC106568715,low-density lipoprotein receptor-related protein 8-like
NC_027300.1,67133717,Intron,-34.29,1.0E-06,106607935,LOC106607935,"pro-neuregulin-3, membrane-bound isoform-like"
NC_027314.1,21813343,Intron,-28.94,1.0E-06,106571120,LOC106571120,tumor necrosis factor alpha-induced protein 2-like
NC_027306.1,28059175,Exon,-26.09,1.0E-06,106609064,LOC106609064,insulin receptor substrate 2-B-like
NC_027319.1,56722361,Intron,-30.0,1.0E-06,106581048,LOC106581048,septin-4-like
NC_027308.1,55555914,Exon,35.22,1.0E-06,106611584,egf,epidermal growth factor
NC_027311.1,68215345,Intron,-37.46,1.0E-06,106565835,LOC106565835,protein FAM19A1-like
NC_027316.1,13817226,Flanks,-32.55,1.0E-06,106575404,LOC106575404,zinc finger protein 239-like
NC_027310.1,66778089,Intron,-34.02,1.0E-06,106563268,LOC106563268,astrotactin-2-like
NC_027309.1,74424045,P5K,27.5,1.0E-06,100380307,saps3,"SAPS domain family, member 3"
NC_027305.1,16338474,Intron,33.33,1.0E-06,100195964,LOC100195964,transducin beta-like protein 3
NC_027301.1,35973522,Intron,37.91,1.1E-06,106584293,ptpru,protein tyrosine phosphatase receptor type U
NC_027309.1,101068326,Exon,27.26,1.1E-06,106561493,LOC106561493,neuron navigator 2-like
NC_027310.1,29162082,Intron,-25.0,1.1E-06,106562403,chromodomain-helicase-DNA-binding protein 9-like,chromodomain-helicase-DNA-binding protein 9-like
NC_027307.1,21210096,P5K,-44.48,1.1E-06,106610412,LOC106610412,alpha-2C adrenergic receptor-like
NC_027314.1,68396284,Intron,40.34,1.1E-06,100196103,dennd2d,DENN domain containing 2D
NW_012353648.1,7319,Intron,25.65,1.1E-06,106594779,receptor tyrosine-protein kinase erbB-4-like,receptor tyrosine-protein kinase erbB-4-like
NC_027308.1,38464277,Intron,28.42,1.1E-06,106611278,LOC106611278,stAR-related lipid transfer protein 9-like
NC_027324.1,18570369,Exon,-26.97,1.1E-06,106586320,LOC106586320,ly6/PLAUR domain-containing protein 6-like
NC_027304.1,23498381,Exon,-27.89,1.1E-06,106604548,pigg,phosphatidylinositol glycan anchor biosynthesis class G
NC_027322.1,6635316,Intron,31.58,1.1E-06,106583985,LOC106583985,uncharacterized LOC106583985
NC_027300.1,57609719,Exon,-36.33,1.1E-06,106606791,LOC106606791,zinc finger SWIM domain-containing protein 8-like
NC_027300.1,129406022,P5K,-40.9,1.1E-06,106566689,LOC106566689,MAM domain-containing protein 2-like
NC_027310.1,9663488,Intron,-32.52,1.1E-06,106561949,LOC106561949,diacylglycerol kinase zeta-like
NC_027305.1,14966995,Intron,37.68,1.1E-06,106606570,"mitochondrial Rho GTPase 1-A-like, transcript variant X1",mitochondrial Rho GTPase 1-A-like
NC_027314.1,91735228,Flanks,40.36,1.1E-06,106572699,LOC106572699,rho-related GTP-binding protein Rho6
NC_027311.1,30332868,Flanks,41.96,1.1E-06,106564768,echinoderm microtubule-associated protein-like 6,echinoderm microtubule-associated protein-like 6
NC_027314.1,32673503,Flanks,-30.25,1.1E-06,106571378,LOC106571378,protein FAM184A-like
NC_027306.1,16912161,Intron,28.62,1.1E-06,106608787,LOC106608787,ATP-binding cassette sub-family A member 1-like
NC_027315.1,13089455,Flanks,-27.85,1.1E-06,106573192,LOC106573192,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial-like"
NC_027302.1,22878460,Intron,25.68,1.1E-06,106599387,LOC106599387,"beta-1,4-galactosyltransferase 2-like"
NC_027300.1,94748195,Exon,25.57,1.1E-06,106612293,LOC106612293,serine/arginine-rich splicing factor 2-like
NC_027308.1,29325554,Intron,26.69,1.1E-06,106611143,LOC106611143,calpain-3-like
NC_027317.1,47523828,Intron,-35.07,1.1E-06,106577539,LOC106577539,neurexin-2-like
NC_027304.1,66159689,Intron,30.23,1.1E-06,106605583,LOC106605583,B-cell receptor CD22-like
NC_027319.1,78434871,Exon,-29.65,1.1E-06,106581468,LOC106581468,extracellular calcium-sensing receptor-like
NC_027311.1,38453075,Flanks,28.8,1.1E-06,106565277,LOC106565277,uncharacterized LOC106565277
NW_012348546.1,2817,Exon,-25.35,1.1E-06,106592616,LOC106592616,serine incorporator 5-like
NC_027304.1,46175963,Intron,27.97,1.1E-06,106605029,LOC106605029,kelch-like protein 32
NC_027314.1,38597114,Intron,25.76,1.1E-06,106571504,LOC106571504,potassium voltage-gated channel subfamily H member 5-like
NC_027321.1,10316723,Intron,-33.24,1.1E-06,106582755,LOC106582755,protein FAM212A-like
NC_027309.1,67176018,Intron,33.92,1.1E-06,106561063,LOC106561063,switch-associated protein 70-like
NC_027303.1,54265719,Intron,-38.45,1.1E-06,106603419,LOC106603419,homeobox protein cut-like 1
NC_027325.1,28179369,Intron,28.57,1.1E-06,106587546,LOC106587546,transmembrane protein 41B-like
NC_027310.1,6346051,Intron,-32.35,1.1E-06,106561906,LOC106561906,retinaldehyde-binding protein 1-like
NC_027311.1,14803113,P5K,26.04,1.1E-06,106564534,"target of myb1 membrane trafficking protein, transcript variant X2",target of myb1 membrane trafficking protein
NC_027327.1,12070466,Intron,-25.81,1.1E-06,106589488,myocd,myocardin
NC_027301.1,44740600,Intron,-25.45,1.1E-06,106588250,LOC106588250,E2/E3 hybrid ubiquitin-protein ligase UBE2O-like
NC_027311.1,55589103,Intron,25.44,1.1E-06,106565594,LOC106565594,sodium channel protein type 8 subunit alpha-like
NC_027302.1,53677718,Intron,-26.32,1.1E-06,106600913,LOC106600913,GEM-interacting protein-like
NC_027319.1,42582691,Intron,26.88,1.1E-06,106580664,LOC106580664,E3 ubiquitin-protein ligase RNF168-like
NC_027317.1,44645362,Intron,28.74,1.1E-06,106577493,LOC106577493,VPS10 domain-containing receptor SorCS2-like
NC_027318.1,56873315,P5K,40.52,1.1E-06,106579143,kcnh4,potassium voltage-gated channel subfamily H member 4
NC_027316.1,5042024,Intron,36.99,1.1E-06,100286499,LOC100286499,intersectin-1
NC_027300.1,14498813,Intron,38.24,1.1E-06,106567073,LOC106567073,grainyhead-like protein 1 homolog
NC_027309.1,75846369,Intron,25.0,1.1E-06,106560925,fa2h,fatty acid 2-hydroxylase
NC_027314.1,84226775,Intron,30.0,1.1E-06,106572509,LOC106572509,plexin-A2-like
NC_027303.1,67437026,Exon,32.47,1.1E-06,106603793,LOC106603793,dapper homolog 3-like
NC_027306.1,18700998,Flanks,39.33,1.1E-06,100380499,tifa,TRAF2-binding protein
NC_027300.1,61940860,Intron,34.75,1.1E-06,106608714,LOC106608714,VPS10 domain-containing receptor SorCS1-like
NC_027312.1,15451562,Intron,42.72,1.2E-06,106566589,lime1,Lck interacting transmembrane adaptor 1
NW_012348399.1,13573,Intron,-31.1,1.2E-06,106592546,LOC106592546,band 4.1-like protein 3
NC_027302.1,61530109,Intron,29.84,1.2E-06,100380862,LOC100380862,mitogen-activated protein kinase kinase kinase 14
NC_027308.1,121502081,Intron,29.58,1.2E-06,106613077,nlk,nemo like kinase
NC_027318.1,81002873,Intron,25.3,1.2E-06,106579751,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2-like","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2-like"
NC_027301.1,13658525,Intron,41.67,1.2E-06,106577793,LOC106577793,kin of IRRE-like protein 3
NC_027314.1,31321402,Intron,-38.68,1.2E-06,106571359,LOC106571359,protein 4.1-like
NC_027308.1,102773866,Exon,34.73,1.2E-06,106612669,LOC106612669,protein FAM57A-like
NC_027314.1,58446046,Flanks,-32.69,1.2E-06,106571873,LOC106571873,"putative UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase LOC100288842"
NC_027301.1,38907090,Exon,-31.19,1.2E-06,106585074,LOC106585074,potassium voltage-gated channel subfamily H member 1-like
NC_027305.1,32861571,Exon,-27.69,1.2E-06,106607180,LOC106607180,serine/threonine-protein kinase WNK4-like
NC_027322.1,31559925,Intron,-35.34,1.2E-06,106584416,LOC106584416,SHC-transforming protein 2-like
NC_027308.1,67666677,Exon,-30.14,1.2E-06,106611902,LOC106611902,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform-like
NC_027302.1,14860992,Flanks,31.72,1.2E-06,106599092,LOC106599092,rab effector MyRIP-like
NC_027309.1,24227425,Exon,30.21,1.2E-06,106613881,LOC106613881,leucine-rich repeat-containing protein 7-like
NC_027316.1,47140648,P5K,35.55,1.2E-06,106576427,LOC106576427,platelet glycoprotein 4-like
NW_012352263.1,2855,Exon,37.21,1.2E-06,106594257,LOC106594257,voltage-dependent P/Q-type calcium channel subunit alpha-1A-like
NC_027304.1,65615652,Intron,-32.39,1.2E-06,106605641,LOC106605641,dual specificity tyrosine-phosphorylation-regulated kinase 1B-like
