Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027321.1,3825922,Flanks,-34.75,2.0E-07,100196509,Transmembrane 4 L6 family member 5,Transmembrane 4 L6 family member 5
NC_027311.1,23393962,Flanks,48.39,2.0E-07,106564926,LOC106564926,junctional adhesion molecule A-like
NC_027300.1,129405974,P5K,-44.7,2.0E-07,106566689,LOC106566689,MAM domain-containing protein 2-like
NC_027302.1,687669,Intron,34.43,2.0E-07,106596129,LOC106596129,collagen alpha-2(VI) chain-like
NC_027302.1,687692,Intron,34.43,2.0E-07,106596129,LOC106596129,collagen alpha-2(VI) chain-like
NC_027300.1,23885085,Exon,34.21,2.0E-07,106589077,LOC106589077,delta-like protein 4
NC_027310.1,20028221,Intron,-32.65,2.0E-07,106562201,adam10,ADAM metallopeptidase domain 10
NC_027316.1,16327928,Intron,-26.23,2.1E-07,106575463,LOC106575463,target of Nesh-SH3-like
NC_027315.1,80290716,Intron,25.35,2.1E-07,106574889,LOC106574889,potassium voltage-gated channel subfamily H member 8-like
NC_027327.1,10742031,Intron,-26.53,2.1E-07,106589457,cacna1g,calcium voltage-gated channel subunit alpha1 G
NC_027313.1,65576358,Intron,-30.85,2.1E-07,106570233,LOC106570233,collagen alpha-1(XXII) chain-like
NC_027312.1,23762055,Intron,-35.67,2.1E-07,106566890,LOC106566890,plexin-A1-like
NC_027300.1,132052842,Flanks,-37.62,2.1E-07,106567349,LOC106567349,chloride intracellular channel protein 1-like
NC_027302.1,57363426,Exon,-38.62,2.1E-07,106600836,LOC106600836,homeobox protein Hox-B2a-like
NC_027307.1,9905527,Intron,-51.37,2.1E-07,106610075,LOC106610075,zinc finger protein 7-like
NC_027316.1,54651750,Intron,-36.26,2.1E-07,106576598,LOC106576598,plexin-B2-like
NC_027300.1,29920724,Flanks,-34.74,2.1E-07,106600881,LOC106600881,uncharacterized protein K02A2.6-like
NC_027308.1,46204400,Flanks,-30.51,2.1E-07,106611446,LOC106611446,protein cornichon homolog 1-like
NC_027309.1,1391841,P5K,26.73,2.1E-07,106613437,lpar3,lysophosphatidic acid receptor 3
NC_027313.1,57695543,Intron,25.0,2.1E-07,106570005,LOC106570005,zinc finger protein 865-like
NC_027327.1,23389301,Intron,29.34,2.1E-07,106589744,nrxn1,neurexin 1
NC_027317.1,49541129,Intron,-33.93,2.1E-07,106577598,LOC106577598,excitatory amino acid transporter 3-like
NC_027308.1,98342404,Intron,39.63,2.1E-07,106612471,LOC106612471,"glutamate receptor ionotropic, kainate 4-like"
NC_027304.1,55254261,Intron,-35.13,2.1E-07,106605270,LOC106605270,DNA-binding protein SATB1-like
NC_027308.1,8939199,P5K,-36.3,2.1E-07,100195047,CAAX prenyl protease 1 homolog,CAAX prenyl protease 1 homolog
NC_027309.1,17413532,Exon,34.03,2.1E-07,106613711,LOC106613711,ceramide synthase 2-like
NC_027313.1,19099014,Flanks,26.85,2.1E-07,106568832,LOC106568832,Krueppel-like factor 6
NC_027326.1,35544433,Intron,-25.3,2.1E-07,106589022,LOC106589022,small integral membrane protein 13
NC_027308.1,18919138,Flanks,27.08,2.1E-07,106610880,LOC106610880,coiled-coil domain-containing protein 28B-like
NC_027313.1,18540982,Intron,38.12,2.1E-07,106568841,LOC106568841,partitioning defective 3 homolog
NC_027300.1,23261755,P5K,-38.77,2.1E-07,106587421,LOC106587421,muscarinic acetylcholine receptor M5-like
NC_027317.1,44803637,Intron,-27.27,2.1E-07,106577495,LOC106577495,actin filament-associated protein 1-like
NC_027317.1,46770277,Intron,37.22,2.1E-07,106577539,LOC106577539,neurexin-2-like
NC_027324.1,39813853,Exon,-36.99,2.1E-07,106586754,LOC106586754,serine protease 33-like
NC_027305.1,13241820,P5K,-32.92,2.1E-07,106606543,LOC106606543,coagulation factor X-like
NC_027304.1,20800356,Intron,28.4,2.1E-07,100194909,btk,Bruton tyrosine kinase
NC_027324.1,39452425,Intron,-27.08,2.1E-07,106586769,LOC106586769,parapinopsin-like
NC_027323.1,17104397,Flanks,25.2,2.1E-07,106585261,LOC106585261,transcription factor COE2
NC_027328.1,8549397,Flanks,28.04,2.1E-07,106590085,LOC106590085,tubulin beta-5 chain
NC_027304.1,54640083,Intron,38.82,2.1E-07,106605194,vwde,von Willebrand factor D and EGF domains
NC_027310.1,51195042,P5K,31.27,2.1E-07,106562942,ankra2,ankyrin repeat family A member 2
NC_027313.1,74288328,Intron,30.65,2.1E-07,106570400,LOC106570400,CUB and sushi domain-containing protein 3-like
NC_027300.1,37197789,Intron,-29.24,2.1E-07,106601776,LOC106601776,protein phosphatase 1 regulatory subunit 37-like
NC_027310.1,88947361,Intron,-27.27,2.1E-07,106563880,LOC106563880,FRAS1-related extracellular matrix protein 2-like
NC_027328.1,16027336,Exon,-43.24,2.2E-07,100195243,"family with sequence similarity 110, member B",family with sequence similarity 110 member B
NC_027304.1,28093318,Exon,-45.05,2.2E-07,106604594,LOC106604594,T-cell leukemia homeobox protein 1-like
NC_027328.1,26506983,Intron,40.26,2.2E-07,106590470,LOC106590470,brother of CDO-like
NC_027312.1,32834634,Exon,-29.17,2.2E-07,106567000,LOC106567000,disco-interacting protein 2 homolog B-A
NC_027311.1,65301528,Flanks,29.07,2.2E-07,106565861,LOC106565861,guanine nucleotide-binding protein-like 3
NC_027302.1,12676320,P5K,26.75,2.2E-07,106598941,pif1,PIF1 5'-to-3' DNA helicase
NC_027303.1,24893816,Intron,25.58,2.2E-07,106602816,LOC106602816,transcription initiation factor TFIID subunit 6-like
NC_027320.1,20235614,Intron,34.12,2.2E-07,100286503,LOC100286503,tensin-1
NC_027325.1,29439010,Intron,-25.84,2.2E-07,106587577,LOC106587577,protein naked cuticle homolog 1-like
NC_027309.1,70344937,Intron,37.64,2.2E-07,106561024,cadps2,calcium dependent secretion activator 2
NC_027303.1,64086352,Flanks,36.5,2.2E-07,106603748,LOC106603748,rab effector Noc2-like
NC_027311.1,44601544,Intron,28.64,2.2E-07,106565300,LOC106565300,ERC protein 2-like
NC_027319.1,60262675,Intron,-26.26,2.2E-07,106581150,LOC106581150,rho GTPase-activating protein 32-like
NC_027300.1,13385529,P5K,-29.9,2.2E-07,106566099,LOC106566099,radical S-adenosyl methionine domain-containing protein 2-like
NC_027309.1,109016538,Flanks,28.01,2.2E-07,106561696,LOC106561696,potassium voltage-gated channel subfamily D member 2-like
NC_027320.1,20900321,Flanks,-28.76,2.2E-07,106581928,LOC106581928,anion exchange protein 3-like
NC_027324.1,24238771,Intron,35.59,2.2E-07,106586401,LOC106586401,unconventional myosin-Ib-like
NC_027300.1,8517817,Intron,27.18,2.2E-07,106611189,dync1h1,dynein cytoplasmic 1 heavy chain 1
NC_027317.1,19245258,Intron,-28.29,2.2E-07,106577027,LOC106577027,transcription factor COE3-like
NC_027315.1,42811219,Intron,-28.87,2.2E-07,106573888,LOC106573888,FYN-binding protein-like
NC_027314.1,87913213,Intron,-31.76,2.2E-07,106572597,LOC106572597,uncharacterized LOC106572597
NC_027306.1,11507747,Intron,-25.0,2.2E-07,106608688,LOC106608688,neurexin-2-like
NC_027327.1,20793524,Intron,32.47,2.3E-07,106589696,lrpprc,leucine rich pentatricopeptide repeat containing
NC_027319.1,21880222,Exon,31.0,2.3E-07,106579895,LOC106579895,LIM/homeobox protein LMX-1.2-like
NC_027300.1,114698412,Flanks,30.98,2.3E-07,106562392,LOC106562392,kinesin-like protein KIF2A
NC_027300.1,46736888,P5K,30.38,2.3E-07,106604247,wdfy4,WDFY family member 4
NC_027312.1,31693149,P1K,26.44,2.3E-07,106566965,LOC106566965,TAR DNA-binding protein 43-like
NC_027322.1,14618067,Intron,30.14,2.3E-07,106584188,LOC106584188,BTB/POZ domain-containing protein KCTD1-like
NC_027304.1,72294855,Flanks,39.14,2.3E-07,106605905,LOC106605905,serine/threonine-protein kinase ULK4-like
NC_027312.1,26236556,Intron,-35.08,2.3E-07,106566841,LOC106566841,plasma membrane calcium-transporting ATPase 3-like
NC_027300.1,10757459,Intron,-41.99,2.3E-07,106561417,LOC106561417,platelet-activating factor receptor-like
NC_027327.1,4781787,Exon,-38.15,2.3E-07,106589350,LOC106589350,retinol-binding protein 3-like
NC_027321.1,22328293,Intron,35.43,2.3E-07,106582938,LOC106582938,neuromedin-U receptor 2-like
NC_027324.1,39367371,Flanks,32.59,2.3E-07,100196584,UDP-glucuronate decarboxylase 1,UDP-glucuronate decarboxylase 1
NC_027323.1,12394694,Intron,26.5,2.3E-07,106585083,LOC106585083,autism susceptibility gene 2 protein-like
NC_027310.1,55379384,Intron,25.74,2.3E-07,106563006,LOC106563006,beta-adrenergic receptor kinase 2-like
NC_027300.1,134480570,Intron,-27.12,2.3E-07,106567657,LOC106567657,microtubule-associated serine/threonine-protein kinase 3-like
NC_027304.1,34482334,Flanks,28.65,2.3E-07,106604766,LOC106604766,ancient ubiquitous protein 1-like
NC_027314.1,48597186,Intron,-29.42,2.3E-07,106571557,plcb4,phospholipase C beta 4
NC_027300.1,49796061,Intron,-43.98,2.3E-07,106604820,LOC106604820,regulator of microtubule dynamics protein 2-like
NC_027300.1,129512102,Flanks,-25.98,2.3E-07,106566635,LOC106566635,zinc finger protein 771-like
NC_027309.1,53055133,Flanks,25.58,2.3E-07,106560681,LOC106560681,transcription initiation factor TFIID subunit 6-like
NC_027305.1,39137357,Intron,33.78,2.3E-07,106607247,LOC106607247,rho GTPase-activating protein 23-like
NC_027302.1,92452953,Exon,28.93,2.3E-07,100286512,dynactin 5 (p25),dynactin subunit 5
NC_027326.1,13008439,Intron,-30.73,2.3E-07,106588302,uncharacterized LOC106588302,uncharacterized LOC106588302
NC_027315.1,3654901,P250,-30.81,2.3E-07,106573061,LOC106573061,CUGBP Elav-like family member 2
NC_027320.1,26892727,Intron,31.43,2.3E-07,106582137,LOC106582137,ankyrin repeat domain-containing protein 10-like
NC_027301.1,14164248,P1K,-34.81,2.3E-07,106577739,LOC106577739,glyceraldehyde-3-phosphate dehydrogenase
NC_027323.1,12112436,Intron,38.07,2.3E-07,106585083,LOC106585083,autism susceptibility gene 2 protein-like
NC_027317.1,24285456,Flanks,-28.37,2.3E-07,106577115,coiled-coil domain containing 88A,coiled-coil domain containing 88A
NC_027324.1,35124824,Intron,26.51,2.3E-07,106586663,unconventional myosin-XVI-like,unconventional myosin-XVI-like
NC_027327.1,12313028,Flanks,-25.52,2.3E-07,106589238,LOC106589238,keratin-associated protein 16-1-like
NC_027317.1,37149202,Flanks,31.53,2.4E-07,106577389,LOC106577389,piggyBac transposable element-derived protein 4-like
NC_027322.1,20720351,Intron,-26.86,2.4E-07,106584113,scfd2,sec1 family domain containing 2
NC_027318.1,65437267,Intron,27.38,2.4E-07,106579432,LOC106579432,cadherin-23-like
NC_027316.1,40663300,Intron,-34.88,2.4E-07,106576167,LOC106576167,transmembrane and TPR repeat-containing protein 1-like
NC_027320.1,6418876,Intron,-31.67,2.4E-07,106581674,LOC106581674,poly(rC)-binding protein 3
NC_027309.1,17410611,Intron,-30.46,2.4E-07,106613711,LOC106613711,ceramide synthase 2-like
NC_027305.1,42506727,Intron,29.41,2.4E-07,100194929,cdc27,cell division cycle 27
NC_027314.1,61942373,Intron,-26.66,2.4E-07,106571945,LOC106571945,voltage-dependent L-type calcium channel subunit beta-4-like
NC_027310.1,42421654,Intron,25.86,2.4E-07,106562772,LOC106562772,neuronal acetylcholine receptor subunit alpha-7-like
NC_027312.1,39209831,Intron,-38.57,2.4E-07,106567158,plexin-A2-like,plexin-A2-like
NC_027322.1,9723398,Intron,29.93,2.4E-07,106584037,LOC106584037,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B-like"
NC_027315.1,43040014,Exon,-29.7,2.4E-07,106573896,LOC106573896,microtubule-associated serine/threonine-protein kinase 3-like
NC_027302.1,74792211,P5K,-28.98,2.4E-07,106601564,hsd3b7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7"
NC_027308.1,254037,Intron,26.61,2.4E-07,106610589,LOC106610589,brain-enriched guanylate kinase-associated protein-like
NC_027306.1,19491197,Exon,38.86,2.4E-07,106608812,LOC106608812,endonuclease domain-containing 1 protein-like
NC_027325.1,28891409,Intron,-28.92,2.4E-07,106587564,LOC106587564,carbohydrate sulfotransferase 8-like
NC_027321.1,16814193,Intron,-27.25,2.4E-07,106582912,LOC106582912,cadherin-4-like
NC_027322.1,30696371,P1K,26.67,2.4E-07,106584400,LOC106584400,UBX domain-containing protein 6-like
NC_027304.1,66780985,Exon,31.15,2.4E-07,106605615,LOC106605615,histone-lysine N-methyltransferase 2A-like
NC_027324.1,31179586,Flanks,31.91,2.4E-07,106586597,ska3,spindle and kinetochore associated complex subunit 3
NC_027318.1,32566375,Intron,33.33,2.4E-07,106578734,LOC106578734,cadherin-7-like
NC_027300.1,143569547,Flanks,37.0,2.4E-07,106569704,LOC106569704,GTPase-activating Rap/Ran-GAP domain-like protein 3
NC_027312.1,72500320,Intron,-38.11,2.4E-07,106567991,LOC106567991,flotillin-2a
NC_027302.1,30305992,Exon,33.54,2.4E-07,106599779,LOC106599779,voltage-dependent R-type calcium channel subunit alpha-1E-like
NC_027317.1,58997151,Intron,31.91,2.4E-07,106577864,LOC106577864,H(+)/Cl(-) exchange transporter 3-like
NC_027313.1,74481193,Intron,-41.24,2.5E-07,106570401,LOC106570401,focal adhesion kinase 1-like
NC_027315.1,13149984,Intron,-37.45,2.5E-07,106573190,LOC106573190,cat eye syndrome critical region protein 2-like
NC_027304.1,5352706,Intron,-33.43,2.5E-07,106604166,LOC106604166,protocadherin-11 X-linked-like
NC_027309.1,7259046,Intron,31.03,2.5E-07,106613481,LOC106613481,nuclear receptor subfamily 5 group A member 2
NC_027310.1,57668087,Exon,-25.27,2.5E-07,106563039,LOC106563039,homeobox protein orthopedia B-like
NC_027308.1,115668037,Intron,-37.18,2.5E-07,106613023,LOC106613023,cell adhesion molecule 1-like
NC_027304.1,45824866,Flanks,30.61,2.5E-07,106605017,LOC106605017,uncharacterized LOC106605017
NC_027317.1,19356206,Flanks,-28.94,2.5E-07,100195701,mgmt,O-6-methylguanine-DNA methyltransferase
NC_027328.1,3299828,Exon,28.4,2.5E-07,106590044,LOC106590044,supervillin-like
NC_027313.1,30726012,Intron,25.81,2.5E-07,106569352,LOC106569352,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3-like"
NC_027302.1,27369818,Flanks,29.72,2.5E-07,106599671,LOC106599671,tetratricopeptide repeat protein 39C-like
NC_027314.1,81828055,Exon,29.22,2.5E-07,106572381,LOC106572381,testis-specific Y-encoded-like protein 1
NC_027314.1,45626767,Flanks,44.68,2.5E-07,106571620,LOC106571620,C-C chemokine receptor type 6-like
NC_027318.1,31793589,Intron,34.23,2.5E-07,106578660,LOC106578660,DNA topoisomerase 2-binding protein 1-A-like
NC_027308.1,85896981,Intron,-28.43,2.5E-07,106612265,LOC106612265,TSC22 domain family protein 3-like
NC_027311.1,21165638,Intron,27.67,2.5E-07,106564647,LOC106564647,rab11 family-interacting protein 4A-like
NC_027308.1,78997994,Intron,-32.69,2.5E-07,106612130,teneurin-2-like,teneurin-2-like
NC_027324.1,10235721,Exon,-25.72,2.5E-07,106586142,LOC106586142,signal transducer and activator of transcription 1-alpha/beta-like
NC_027323.1,33054318,Exon,-26.17,2.5E-07,106585776,rxra,retinoid X receptor alpha
NC_027302.1,40003108,Exon,32.21,2.5E-07,106600485,LOC106600485,G protein-activated inward rectifier potassium channel 3-like
NC_027311.1,16386007,Intron,40.06,2.5E-07,106564597,transmembrane channel-like protein 5,transmembrane channel-like protein 5
NC_027315.1,80581388,Exon,44.93,2.5E-07,106574900,LOC106574900,immunoglobulin-like domain-containing receptor 1
NC_027314.1,33308330,Intron,33.55,2.5E-07,106571391,LOC106571391,afadin-like
NC_027319.1,20911517,Intron,30.15,2.5E-07,106579910,LOC106579910,transmembrane protein 132D-like
NW_012347482.1,9211,Flanks,-29.58,2.5E-07,106591981,LOC106591981,neurotrypsin-like
NC_027302.1,48316169,Intron,-29.58,2.5E-07,106600643,sez6l2,seizure related 6 homolog like 2
NC_027304.1,32354505,Intron,-25.63,2.5E-07,100194844,ubl3,ubiquitin-like 3
NC_027313.1,29142857,Flanks,-26.06,2.5E-07,100195202,Forkhead box protein C1,Forkhead box protein C1
NC_027318.1,57372003,Intron,27.63,2.5E-07,106579131,coasy,Coenzyme A synthase
NC_027320.1,43351476,Exon,-28.38,2.5E-07,100136430,LOC100136430,"60 kDa heat shock protein, mitochondrial"
NC_027323.1,10249934,Intron,37.67,2.5E-07,106585117,LOC106585117,vesicle-associated membrane protein 5-like
NC_027319.1,30152122,Flanks,-39.01,2.5E-07,100195156,cell division cycle 45,cell division cycle 45
NC_027302.1,55521943,Exon,36.36,2.6E-07,106600871,LOC106600871,KAT8 regulatory NSL complex subunit 1-like
NC_027301.1,51415561,Flanks,-33.36,2.6E-07,106588656,LOC106588656,alpha-internexin-like
NC_027323.1,10105516,Intron,26.94,2.6E-07,106585120,LOC106585120,substance-P receptor-like
NC_027317.1,57419135,Flanks,25.45,2.6E-07,106577824,LOC106577824,prostaglandin reductase 1-like
NC_027314.1,66697802,Intron,30.81,2.6E-07,106572198,prdm16,PR/SET domain 16
NC_027323.1,31536174,Intron,41.42,2.6E-07,106585667,LOC106585667,protein FAM222A-like
NC_027305.1,58662500,Intron,38.25,2.6E-07,106607809,LOC106607809,exostosin-1-like
NC_027304.1,32527234,Intron,36.11,2.6E-07,106604719,mrpl11,mitochondrial ribosomal protein L11
NC_027312.1,65343224,P5K,-30.3,2.6E-07,106567733,LOC106567733,protein turtle homolog B-like
NC_027306.1,14788845,Intron,25.71,2.6E-07,106608690,LOC106608690,myozenin-2-like
NC_027301.1,42549531,Flanks,-30.22,2.6E-07,106585772,LOC106585772,RAC-gamma serine/threonine-protein kinase-like
NC_027302.1,52668212,Intron,-30.0,2.6E-07,106600948,LOC106600948,synaptotagmin-2-like
NC_027318.1,19777162,Intron,25.42,2.6E-07,106578560,LOC106578560,kinesin-1 heavy chain-like
NC_027319.1,43587225,Flanks,-25.97,2.6E-07,106580682,LOC106580682,dedicator of cytokinesis protein 10-like
NC_027302.1,46084068,Intron,39.79,2.6E-07,106600622,LOC106600622,sterile alpha motif domain-containing protein 10-like
NC_027321.1,27040649,Flanks,31.69,2.6E-07,106583063,LOC106583063,von Willebrand factor A domain-containing protein 1-like
NC_027315.1,30488894,P5K,39.72,2.6E-07,106573735,fam65a,RHO family interacting cell polarization regulator 1
NC_027314.1,82188228,Intron,-35.56,2.6E-07,106572493,LOC106572493,voltage-dependent L-type calcium channel subunit alpha-1D-like
NC_027305.1,61869601,Intron,30.76,2.6E-07,106607877,LOC106607877,adhesion G-protein coupled receptor F2-like
NC_027320.1,39471677,Intron,27.27,2.6E-07,106582299,LOC106582299,unconventional myosin-Ib-like
NC_027314.1,20722795,Intron,-25.86,2.7E-07,106571144,LOC106571144,cytoglobin-2-like
NW_012343366.1,25576,Exon,-36.94,2.7E-07,106591038,LOC106591038,transcriptional regulator ATRX-like
NC_027308.1,41337322,P1K,26.36,2.7E-07,106611354,LOC106611354,transcription factor HIVEP2-like
NC_027309.1,73247225,P1K,37.44,2.7E-07,106560980,kiaa1644,shisa like 1
NC_027309.1,24565326,Intron,-35.21,2.7E-07,106613888,LOC106613888,breast cancer anti-estrogen resistance protein 3-like
NC_027300.1,107136665,Flanks,-28.57,2.7E-07,106560787,gem,GTP binding protein overexpressed in skeletal muscle
NC_027320.1,28689465,Exon,25.64,2.7E-07,106582114,LOC106582114,gap junction alpha-5 protein-like
NC_027313.1,58127724,Flanks,40.88,2.7E-07,106569992,LOC106569992,inhibitor of growth protein 4-like
NC_027318.1,20388274,Exon,31.33,2.7E-07,106578564,LOC106578564,cadherin-18-like
NC_027312.1,18564023,Intron,26.67,2.7E-07,106566609,LOC106566609,protein bicaudal D homolog 2-like
NC_027300.1,79304995,Exon,-44.19,2.7E-07,106610476,LOC106610476,protein sidekick-2-like
NC_027310.1,65365163,Exon,-30.61,2.7E-07,100306818,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
NC_027309.1,44604518,Flanks,-41.39,2.7E-07,106560527,LOC106560527,phosphatidylinositol 3-kinase regulatory subunit alpha-like
NC_027308.1,971524,Intron,-27.27,2.7E-07,106610595,LOC106610595,MAM domain-containing glycosylphosphatidylinositol anchor protein 1-like
NC_027311.1,79751594,Intron,26.54,2.7E-07,106566015,LOC106566015,metabotropic glutamate receptor 4-like
NC_027317.1,5862044,Intron,-30.65,2.7E-07,106576836,fam83h,family with sequence similarity 83 member H
NC_027316.1,43478981,Exon,36.99,2.7E-07,106576230,LOC106576230,tetratricopeptide repeat protein GNN-like
NC_027313.1,30105317,Flanks,26.3,2.7E-07,106569132,ccdc178,coiled-coil domain containing 178
NC_027325.1,5476539,Intron,43.66,2.7E-07,106587057,LOC106587057,protein kinase C-binding protein NELL1-like
NC_027315.1,45352789,Exon,45.49,2.8E-07,106573989,LOC106573989,kinesin-like protein KIF1A
NC_027312.1,85411423,Intron,38.67,2.8E-07,106568099,LOC106568099,F-box/WD repeat-containing protein 11-like
NC_027323.1,465591,Intron,-32.08,2.8E-07,106584883,sec14l2,SEC14 like lipid binding 2
